ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
6928,28,25645.14412010785,0.0966457037167971,0,79,0,0,-79
6929,45,24517.061547305268,0.020217307433942684,1,275,5514,1357,6596
6930,63,29948.769663040206,0.06106507691919494,1,133,5267,2903,8037
6931,39,20309.527881446666,0.007121649392729512,0,17,0,0,-17
6932,62,21586.994317022272,0.06826648116973406,1,202,36022,1427,37247
6933,62,24210.72112619629,0.1342718682586588,1,383,12268,1455,13340
6934,29,22692.76841635694,0.06767778135170491,1,525,8388,1892,9755
6935,21,35952.05622406603,0.22005049823703476,1,795,6538,2352,8095
6936,23,38072.978147178066,0.08260023775529693,0,250,0,0,-250
6937,35,83391.99219658236,0.02347519165071978,1,759,5314,1700,6255
6938,50,20017.961428288665,0.11083820616262595,1,1460,8777,1394,8711
6939,46,23742.482442694938,0.10956491574579218,1,149,5342,1339,6532
6940,38,21261.404084545644,0.17121405359789793,1,480,5788,1361,6669
6941,53,73961.74699428269,0.07605069862672909,1,460,30079,1798,31417
6942,40,21201.483001478602,0.0239855552602383,1,742,14145,1341,14744
6943,38,25569.35283563604,0.002166632904192987,1,124,6620,3002,9498
6944,27,21068.955532418786,0.04453980528041335,1,1250,14320,1737,14807
6945,40,22442.189384214606,0.18609111922894425,1,175,7025,1608,8458
6946,40,22836.448632608106,0.038611653110638855,1,749,17784,1478,18513
6947,21,23503.91075772309,0.12784486279325405,1,1251,6016,2102,6867
6948,24,20135.97546239157,0.018773079361958482,1,1090,29741,1442,30093
6949,25,28337.299907703687,0.033260082143956864,1,26,6153,1967,8094
6950,33,34336.47081426985,0.013390934119289473,0,9,0,0,-9
6951,35,34189.306127230644,0.024234834793650645,1,50,19276,1765,20991
6952,41,35445.037387407254,0.08659881037664148,1,555,7512,1784,8741
6953,26,25676.221745785446,0.001430975763467332,1,480,10621,1546,11687
6954,33,21735.802691548084,0.008256053166856138,1,317,18935,1592,20210
6955,62,26311.5383570611,0.2964729222439879,1,59,7493,1432,8866
6956,50,25356.05129573413,0.05276246177649482,1,246,5507,5790,11051
6957,32,22586.585855286135,0.010479854338073294,0,18,0,0,-18
6958,26,28597.726770144356,0.10252963519045015,1,74,6807,1426,8159
6959,27,45333.137348761295,0.08713818310213087,1,1214,12308,1739,12833
6960,50,30913.152081419074,0.007142983333711993,1,103,11957,1648,13502
6961,37,20144.84712637587,0.1359054838447501,1,52,5460,1626,7034
6962,20,21921.45340992971,0.08730032639036912,1,287,5671,1398,6782
6963,45,27470.225630162597,0.22755841030017332,1,869,6881,2461,8473
6964,74,29495.272797126356,0.3234680537498553,1,359,6248,1977,7866
6965,38,31321.28372169417,0.21011174038074273,1,613,5931,1502,6820
6966,70,59035.21435593091,0.09523736997384007,0,57,0,0,-57
6967,18,34488.69624587271,0.0816849090225209,0,41,0,0,-41
6968,54,22303.353784705498,0.046610241588704214,1,214,9539,1499,10824
6969,23,21499.683807785354,0.12346268261089752,1,365,10258,2275,12168
6970,21,22029.628825780048,0.36046950261658406,0,42,0,0,-42
6971,42,21256.86373664373,0.08647780215201248,0,27,0,0,-27
6972,40,39914.079169778124,0.25011457945097904,0,132,0,0,-132
6973,46,22784.43220757773,0.06318202071631555,1,120,5774,1439,7093
6974,30,26393.8217367843,0.08105412639168455,1,651,6460,1614,7423
6975,72,20474.786584569305,0.09798393279907612,0,2,0,0,-2
6976,69,20305.790248672205,0.057092598680410556,1,783,5504,1506,6227
6977,23,51083.23069960174,0.0665082043885951,1,87,14401,2795,17109
6978,32,24070.7978725652,0.3106981550412074,1,215,6171,1410,7366
6979,65,21674.602198539036,0.06373577204503908,1,134,6821,1421,8108
6980,45,26327.928893629134,0.20085705001750578,1,195,5642,1455,6902
6981,36,22584.053980960616,0.00046814263230521904,1,592,7708,2667,9783
6982,20,43793.36566741823,0.12722780101644793,1,305,11764,1892,13351
6983,75,21645.538503494383,0.1566334218292346,0,5,0,0,-5
6984,45,29561.55515189236,0.1520906701066543,1,213,33291,8167,41245
6985,25,63642.32302671749,0.17469911641501298,1,402,5315,1511,6424
6986,19,34586.80768014186,0.15791163767098437,1,398,17823,1716,19141
6987,40,20552.561068821044,0.08988017538750853,0,71,0,0,-71
6988,24,39059.28215046311,0.00877836361107719,0,6,0,0,-6
6989,24,20890.677020026757,0.06535544820944657,1,54,18094,1495,19535
6990,46,24648.186038507327,0.06102334244370828,1,273,6618,1415,7760
6991,25,22183.596695060438,0.2508119170167378,1,56,9929,1363,11236
6992,18,24861.7582276025,0.050064410871026276,1,873,8036,1404,8567
6993,37,24982.40402706695,0.12877225150317678,1,124,9375,2442,11693
6994,35,24268.775512028427,0.17458926156281723,1,555,5398,1349,6192
6995,35,27918.935734842667,0.23297741907941974,1,422,6111,1452,7141
6996,23,23943.781968839812,0.14672384599300264,0,46,0,0,-46
6997,61,23183.900290398433,0.10086270838607807,1,94,5521,1376,6803
6998,40,25344.579331755183,0.2122317334383069,1,347,7361,2239,9253
6999,48,21701.38071562916,0.07792922004301302,1,151,7296,1467,8612
7000,30,20144.778472149246,0.08059591043768685,1,2023,6627,1357,5961
7001,31,51848.39050540142,0.32878298367131625,0,48,0,0,-48
7002,20,31878.762515830116,0.476863355509664,0,50,0,0,-50
7003,68,38902.744395407266,0.25598768809418815,0,5,0,0,-5
7004,21,27689.62570032578,0.05269047859135896,0,100,0,0,-100
7005,37,27989.05566051563,0.10940839442685228,1,577,5472,1995,6890
7006,20,20237.89285070442,0.15309667531410473,0,301,0,0,-301
7007,36,33341.30960835745,0.023257730993674945,1,374,6071,2022,7719
7008,25,25201.528112821125,3.70181086222983e-05,1,1737,10002,1454,9719
7009,22,23276.13907664389,0.08239278482502005,1,289,13721,1397,14829
7010,58,21332.573447849918,0.141622849162881,1,748,5513,1633,6398
7011,34,21484.704875237534,0.030146202465268484,1,1413,54302,1335,54224
7012,18,124971.40705276535,0.26028912300811746,1,1407,5368,2139,6100
7013,29,27456.10682471015,0.1425885661111447,0,60,0,0,-60
7014,18,21036.46143082528,0.004862109222751031,0,21,0,0,-21
7015,52,27907.74905600345,0.06424576497055495,0,8,0,0,-8
7016,37,20156.373327327627,0.0001669980325640298,1,84,6458,3431,9805
7017,18,20408.807770505457,0.04104105773386592,1,843,10751,1793,11701
7018,58,20082.880061579428,0.025490999084324638,1,632,6786,1774,7928
7019,60,28128.052673426355,0.002603693974870487,0,24,0,0,-24
7020,31,33461.52919437925,0.02566211876107819,1,1161,6658,2521,8018
7021,27,29122.12471340186,0.09047256782183631,1,101,11681,1514,13094
7022,31,47743.48077385477,0.09106797407225503,1,91,11199,2062,13170
7023,33,24650.836097866068,0.0971127912331557,0,2,0,0,-2
7024,50,69976.62477033594,0.07431327507091147,1,134,16609,1581,18056
7025,56,92205.95811460757,0.12768179756311343,1,678,9768,2472,11562
7026,35,21989.288448698797,0.21714588976149765,1,447,6060,1404,7017
7027,69,35544.70087450345,0.4912817662512337,1,345,8681,4314,12650
7028,54,22417.5615421592,0.07507986886817614,1,524,6196,1533,7205
7029,39,29748.289840790872,0.2904012039425887,1,312,10043,1421,11152
7030,20,37075.0815122876,0.09254085356352754,1,545,7508,1975,8938
7031,48,20427.269041368138,0.03498851604021605,1,187,5608,1521,6942
7032,37,20868.389253303223,0.3068400500404387,0,126,0,0,-126
7033,22,30810.21057940737,0.1320604397781077,1,360,5584,1986,7210
7034,21,24100.784571477932,0.04875013753503531,1,283,8677,1335,9729
7035,24,20136.72468792304,0.043068114580848776,1,195,61822,1417,63044
7036,45,25640.457774155788,0.12056031373881303,1,823,6063,5297,10537
7037,51,23435.968613313755,0.058432845741525394,0,56,0,0,-56
7038,30,33006.71538769921,0.4483317027883808,1,452,10201,1379,11128
7039,36,78151.63679474336,0.05945650557057109,1,798,12010,1685,12897
7040,24,44394.80722275157,0.1760634426773785,1,668,6631,1582,7545
7041,20,22623.41707298302,0.22137963078090342,1,1005,16533,4131,19659
7042,74,28912.36746862475,0.02385017528585244,1,52,21909,1339,23196
7043,26,29172.589976126314,0.1962382633719338,1,1050,8074,1515,8539
7044,21,33192.38529293524,0.13891225556879738,1,590,11783,1565,12758
7045,47,21817.098137169207,0.04102519769460291,1,924,5364,1481,5921
7046,37,22580.439964618836,0.04382068732249202,1,509,7370,1766,8627
7047,66,22693.352005053508,0.05112118451370192,1,665,5695,1424,6454
7048,28,31380.258830958173,0.1354451832499663,1,214,5861,3308,8955
7049,47,20977.3277169466,0.3315840056060271,0,87,0,0,-87
7050,56,22111.119776549083,0.17652601118155534,1,839,6568,3666,9395
7051,62,30249.29871318815,0.047687557408077036,1,221,8928,1464,10171
7052,75,23647.309446167357,0.02946963262395588,1,484,25801,1862,27179
7053,22,24159.8080778402,0.11934122810809447,1,243,5505,1578,6840
7054,29,24186.428400082954,0.12213764126358508,1,1227,6936,1608,7317
7055,20,27695.109491120547,0.05123123560164617,1,236,5286,1476,6526
7056,38,51996.942064227616,0.03769074906106381,1,430,7654,1892,9116
7057,39,34105.833252499244,0.03238588952463393,1,234,10869,1732,12367
7058,33,26082.39001814585,0.0472201745890204,1,919,6412,1382,6875
7059,27,20108.376408834145,0.23871985870137116,0,34,0,0,-34
7060,23,30586.098132130428,0.19470583896971644,1,274,11337,1342,12405
7061,29,47369.462902762134,0.12875201487711047,0,6,0,0,-6
7062,34,22580.614765812363,0.13828010103977345,0,30,0,0,-30
7063,24,42669.47558511593,0.20076558384596505,0,13,0,0,-13
7064,24,25246.500022848453,0.10638221717199915,1,664,6948,1899,8183
7065,58,24165.66547951642,0.08609528255607628,1,114,9083,1573,10542
7066,23,22573.3143844157,0.047352470847931274,0,65,0,0,-65
7067,62,43954.65353839981,0.275842840856252,1,583,5407,1835,6659
7068,20,27593.340464016397,0.021982246164119874,1,989,7082,1910,8003
7069,62,46429.42457393572,0.07052044057528584,1,332,5483,1763,6914
7070,28,23105.895273780374,0.0924501254534183,1,1792,5630,8030,11868
7071,21,21892.835202420367,0.23345404435011866,0,19,0,0,-19
7072,44,39743.54374896722,0.0046823569750893005,0,66,0,0,-66
7073,40,26766.47461876176,0.15162249588928686,1,469,5395,1347,6273
7074,37,32341.000785510558,0.38963421549315475,0,35,0,0,-35
7075,44,25511.91986863441,0.01081693169481379,1,233,10988,1576,12331
7076,18,20689.494512305388,0.06356133609921258,1,529,5948,1676,7095
7077,68,22356.07973509129,0.09129181913446907,1,793,6021,1542,6770
7078,66,23487.55109355978,0.1573255433020691,1,330,6127,1498,7295
7079,37,22929.646049776806,0.26898564467927616,1,482,26430,1337,27285
7080,24,33785.04554617647,0.00484607293207037,1,256,6940,1413,8097
7081,21,22442.197935197673,0.03966847289503111,1,276,6657,2438,8819
7082,61,23312.25131889493,0.09424138468003228,1,1457,6068,1417,6028
7083,58,30415.824511804458,0.013438127693883715,1,165,10432,1438,11705
7084,26,20155.211881238014,0.182148849798452,1,189,7295,1622,8728
7085,30,20008.831828544164,0.2523538389491205,1,100,10689,1406,11995
7086,38,21517.88653695978,0.028929090373297668,1,842,7146,1514,7818
7087,46,115587.80838214389,0.07395812832920512,0,14,0,0,-14
7088,50,48473.46037687807,0.052309468785844415,1,391,6087,1938,7634
7089,21,20247.23784669896,0.22042199217192046,0,52,0,0,-52
7090,20,25682.97656903536,0.4236825184328064,1,189,13905,1597,15313
7091,62,23318.579949010316,0.004973033825813451,1,392,5979,1435,7022
7092,31,30659.19300172304,0.17222142992468673,0,108,0,0,-108
7093,25,22374.49727458967,0.22701441472301126,1,1885,7028,1403,6546
7094,19,30599.46389433701,0.34329289058734913,1,597,6825,1454,7682
7095,54,29289.803811160837,0.1144863724910806,1,518,7640,1897,9019
7096,73,27082.700356188692,0.14220314443374846,1,716,5688,2365,7337
7097,18,20365.19581643263,0.018573931765466893,0,0,0,0,0
7098,75,36551.820691434994,0.18238570474785093,1,85,7301,1418,8634
7099,38,30126.525912310368,0.08169032271399461,1,111,7034,1770,8693
7100,25,20097.86390195761,0.20538815554317483,1,1266,11017,2480,12231
7101,32,21451.448813045532,0.04460371223804771,1,807,11140,1333,11666
7102,24,29082.294695270877,0.017567067481173416,1,1246,6288,2017,7059
7103,28,21693.496364276747,0.22531116365421827,1,1118,5968,2540,7390
7104,49,20731.806356823985,0.2021695448784163,0,87,0,0,-87
7105,72,29670.37131962204,0.01621987962998702,1,233,5385,1682,6834
7106,44,39758.390385825085,0.30268604544638034,0,14,0,0,-14
7107,19,25220.374097414293,0.04631412421221463,1,533,25657,1752,26876
7108,70,23613.102020214257,0.03116097126904356,1,429,6226,1371,7168
7109,37,86796.52275174,0.004625056153321247,1,130,24975,1430,26275
7110,42,25165.40299284585,0.042909481576887655,1,782,7215,2804,9237
7111,29,30000.408532037705,0.27059787448155426,0,20,0,0,-20
7112,48,28981.42779938067,0.031221625187536205,1,466,7423,1626,8583
7113,36,59596.47537853469,0.2165527234004142,0,25,0,0,-25
7114,33,37231.531109772826,0.10798605017437785,0,48,0,0,-48
7115,61,55517.0043698002,0.07003571553203419,1,348,18151,1439,19242
7116,49,24381.14501674142,0.08282868482046553,1,191,6084,1486,7379
7117,53,30813.084343940158,0.14076556388938616,0,35,0,0,-35
7118,34,20287.591610312928,0.34543626682952977,1,313,5269,1582,6538
7119,53,24474.018310626896,0.2606376128644807,1,440,14505,2323,16388
7120,30,32025.40225277849,0.00045259261999101234,1,388,5823,2655,8090
7121,19,20150.530307884346,0.25588753204878056,1,318,6137,1586,7405
7122,54,27006.77491835087,0.06452707746825899,1,550,7024,1633,8107
7123,19,25160.35167229574,0.29576829145117683,0,23,0,0,-23
7124,74,20122.282987074595,0.19495627570783403,1,397,25386,2511,27500
7125,39,36452.324887800394,0.08736782658313458,1,872,11013,2956,13097
7126,21,24047.103219279856,0.13466090769192327,1,507,7409,1520,8422
7127,71,24456.822720417662,0.08479165166974188,1,253,6447,2277,8471
7128,42,27720.934047611143,0.13677434126143045,0,29,0,0,-29
7129,29,25850.84054969417,0.18617555086755422,1,390,9239,1492,10341
7130,26,39744.68289503223,0.1766845441530018,1,169,55218,2869,57918
7131,28,28219.18960136558,0.0359604703693379,1,767,8521,2421,10175
7132,50,22679.23500362961,0.17086005900775408,1,225,6068,1883,7726
7133,32,28605.453468417945,0.02330159284300729,1,340,11256,2012,12928
7134,22,23864.702340087057,0.12182663556315795,1,549,11853,2073,13377
7135,18,22115.705745824453,0.20258031988339884,0,133,0,0,-133
7136,33,20583.513335180705,0.3051017766521468,0,24,0,0,-24
7137,21,34656.16138901874,0.1527159578906606,1,368,6020,1694,7346
7138,70,23160.65239910214,0.03893011704939398,1,234,12163,1367,13296
7139,26,23010.000391641188,0.196502144789581,1,68,5585,1554,7071
7140,19,38007.37968227706,0.0020398540211877306,1,504,5790,3080,8366
7141,33,29641.201546244643,0.03674283484521181,1,73,11501,1401,12829
7142,62,27618.24361850234,0.00452313686558651,1,223,18872,4070,22719
7143,54,20468.738214282155,0.09997345894299677,0,11,0,0,-11
7144,38,70039.4652209033,0.14083397803005257,0,54,0,0,-54
7145,42,23812.52372041743,0.3005133856401947,1,909,5619,2136,6846
7146,49,65281.943371876565,0.06692545150749132,1,848,5527,1400,6079
7147,49,26451.688142445983,0.3082462536885772,0,179,0,0,-179
7148,75,21984.68418405353,0.37223805751034733,1,273,12242,1388,13357
7149,22,31837.95764069998,0.11328723700319551,1,739,5570,1448,6279
7150,52,31504.92971511396,0.07659369527414683,1,295,6459,3763,9927
7151,65,20298.633789596144,0.0016368123499005815,1,330,5603,1661,6934
7152,25,28524.165522964915,0.07556411479311861,1,568,6377,1502,7311
7153,63,23619.874311891148,0.2222546205995845,1,478,6330,1964,7816
7154,38,40168.53602742526,0.04410932940610883,1,2262,6899,2451,7088
7155,38,35513.31367991518,0.00574961222541587,1,205,5240,1524,6559
7156,20,27729.4245167657,0.1646957014873288,1,772,5589,1387,6204
7157,40,65508.69401274583,0.01317453982514278,1,129,7380,1402,8653
7158,32,23485.69402070454,0.13667400511109995,1,1160,5740,1923,6503
7159,65,30750.087149685573,0.018498077716912333,0,83,0,0,-83
7160,18,24552.156589105656,0.013460904630255897,1,253,5903,2425,8075
7161,39,31006.320434284295,0.16089962543388497,1,693,6881,2372,8560
7162,48,38906.997522147016,0.0551506071988644,1,560,6410,2522,8372
7163,21,23076.080838795093,0.1321041157948144,1,383,6249,1860,7726
7164,22,22792.642335746885,0.1356930735608772,1,129,8294,2320,10485
7165,34,20924.677591888438,0.0032582632970636883,1,1262,6453,1786,6977
7166,66,31819.704885683776,0.17895017902114627,1,338,7197,1539,8398
7167,25,31092.91633974467,0.10308314362676427,1,104,10205,1819,11920
7168,34,22873.69861454634,0.1212508353160032,1,313,12437,1979,14103
7169,46,20929.16134945256,0.025817769880377726,0,3,0,0,-3
7170,35,26585.524972784588,0.24453442980762682,1,557,5605,2108,7156
7171,34,32098.639794892755,0.059309951555323315,1,1067,5856,1940,6729
7172,74,28021.294021280835,0.10661914697373122,1,572,11490,1790,12708
7173,62,24736.41132989288,0.05794948596485332,1,449,5850,1883,7284
7174,20,26225.802324857636,0.031722550211063294,1,271,5680,1484,6893
7175,23,22259.398107724606,0.11211040244685543,0,24,0,0,-24
7176,25,21282.36816757306,0.3770953133723093,1,21,7763,1417,9159
7177,64,29090.304630047656,0.23377215895894243,0,50,0,0,-50
7178,51,23432.49997141976,0.03503958100337585,1,311,6219,2383,8291
7179,30,22383.937927839055,0.061131492606078405,1,225,12491,1385,13651
7180,51,21929.336455001663,0.2299474648374606,1,1026,9668,2024,10666
7181,18,29133.466992743364,0.16281905639410718,1,255,6059,1980,7784
7182,33,32465.758375877005,0.15761422460508412,1,74,7021,1334,8281
7183,30,26210.789084903256,0.13415487277587054,1,705,7055,3562,9912
7184,53,22230.217915072877,0.04657113795868584,1,397,5604,1593,6800
7185,37,25148.39367732244,0.06733797779040449,1,61,5372,2767,8078
7186,23,22463.359883841378,0.4527526630095356,0,65,0,0,-65
7187,39,32765.847599675166,0.1967571016045155,0,33,0,0,-33
7188,47,23337.385226567727,0.019332582755258655,1,729,9797,2179,11247
7189,65,27479.37940366677,0.13646071153220768,1,407,12629,1887,14109
7190,19,33465.34782133341,0.016225991127821648,1,128,5515,3268,8655
7191,32,28935.64845708847,0.1781991021272755,1,17,20460,2783,23226
7192,30,22680.250327082704,0.06754242676007222,1,393,6074,1575,7256
7193,20,20152.15617350485,0.04034555813596073,1,92,6015,1610,7533
7194,72,20524.221341941877,0.10110883211080586,1,64,5260,1561,6757
7195,34,22759.49494985076,0.28747261922763756,1,169,9835,1933,11599
7196,27,21886.12554038442,0.21182365220482952,0,21,0,0,-21
7197,27,20238.093397601453,0.006345913948023006,1,47,6784,2293,9030
7198,18,20750.766492006733,0.012191253642778128,1,521,6310,1514,7303
7199,20,48358.99761346672,0.30327576632634157,0,39,0,0,-39
7200,25,25415.775149663208,0.2703358654031417,1,319,9316,1769,10766
7201,25,22857.280701623225,0.08747407225590605,0,1,0,0,-1
7202,46,124653.63038585368,0.0037713118650729337,1,265,5404,1925,7064
7203,18,36207.4268229901,0.07496238406522776,1,108,5937,1399,7228
7204,34,22096.66980837845,0.06392941427285274,1,192,8386,1340,9534
7205,63,33715.3801346682,0.08905767201017573,1,1180,19105,1495,19420
7206,72,31791.7509984962,0.11622668020255045,0,39,0,0,-39
