ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
6556,45,23879.08702216313,0.1258084299707549,1,262,6944,1927,8609
6557,39,35365.0794568119,0.10256501867509525,1,48,9449,2059,11460
6558,51,32944.623756373265,0.006309344128205453,1,1480,17522,1472,17514
6559,21,23405.542891595145,0.15764498520290238,1,163,6502,1690,8029
6560,39,22490.496162908148,0.07215379334930266,0,2,0,0,-2
6561,59,23880.516870526353,0.19611232003448786,1,152,6006,2380,8234
6562,18,49041.675727048736,0.0628497238603526,1,181,9514,1526,10859
6563,21,23855.478730338287,0.04733014367488877,1,107,6202,1978,8073
6564,19,20483.62110875953,0.11212441641403745,1,126,6533,3059,9466
6565,49,25634.073563220587,0.03194601108942241,0,154,0,0,-154
6566,40,34339.868899993045,0.04820208752342995,1,533,5296,1411,6174
6567,25,22571.638171780658,0.06749345620966517,0,13,0,0,-13
6568,35,44515.36024321486,0.07572579085622666,1,2451,8305,1563,7417
6569,32,25056.078421869828,0.05712642095761779,1,40,7237,2135,9332
6570,47,22841.036062719646,0.3708974857940176,0,74,0,0,-74
6571,43,20189.148631685886,0.22741651159355653,0,58,0,0,-58
6572,19,27605.972390265935,0.33059446609750953,1,1185,6195,1422,6432
6573,49,38393.40334932396,0.1612079634367479,1,49,13346,1467,14764
6574,20,20136.20783410565,0.6535245392136728,1,113,5388,1348,6623
6575,28,32719.856811613165,0.03545235690087459,1,110,9247,1606,10743
6576,34,23181.017605231416,0.12498859366149061,0,54,0,0,-54
6577,38,38634.62222962771,0.027009932810933616,1,1264,6140,1549,6425
6578,25,20913.83358180303,0.33001140797670886,0,48,0,0,-48
6579,19,24413.02444437179,0.20826638422266733,1,362,5365,2495,7498
6580,66,21642.69748664725,0.17143738392525742,1,117,5394,1852,7129
6581,28,29177.429037528313,0.1634841370363718,0,24,0,0,-24
6582,58,32542.148599937656,0.35417628793015676,0,36,0,0,-36
6583,36,24816.67632651853,0.058683311400956395,1,940,13442,1421,13923
6584,54,22657.897656628524,0.042584147021712516,1,688,5588,1399,6299
6585,30,38824.3098203403,0.11666940993651119,1,1325,6839,2007,7521
6586,39,22886.73263870262,0.10798227393517176,1,356,9039,2276,10959
6587,65,21836.65906282249,0.0491005465022517,1,856,10968,1362,11474
6588,67,21547.560299153673,0.19229158186917922,1,737,11605,4197,15065
6589,19,20933.10438654396,0.012380863381220008,1,511,5676,3036,8201
6590,62,28449.973517706094,0.3540180668171422,1,11,5935,1812,7736
6591,28,25804.21550344194,0.21976883295699026,1,90,11252,1456,12618
6592,52,20661.92214562095,0.1346034520051781,1,142,5938,1349,7145
6593,41,93646.01703879546,0.228909849013562,0,122,0,0,-122
6594,41,32035.67833845542,0.03350752271182028,1,1259,7734,1468,7943
6595,26,20571.233311141725,0.020302772602584583,1,189,6216,1403,7430
6596,28,23933.49621286558,0.14525378779250706,0,65,0,0,-65
6597,25,29017.125968426357,0.27769688329481146,1,1071,8049,1697,8675
6598,19,22053.27085152247,0.11120026557194992,1,91,7734,1870,9513
6599,63,20959.0154637412,0.033327550169882245,1,319,12417,1418,13516
6600,23,22573.407742895237,0.05732935371868965,1,400,43797,2526,45923
6601,55,38941.19562133821,0.00889040381121779,1,460,5696,5484,10720
6602,18,42119.50602947867,0.017812613986462257,0,34,0,0,-34
6603,55,21015.150761078396,0.05524302492934046,1,857,12417,1508,13068
6604,21,41818.30119658543,0.2962862625817316,1,625,6411,1629,7415
6605,48,20350.245145933342,0.1432408038245735,1,431,5820,1846,7235
6606,25,43439.86272918408,0.10397706882660047,1,39,13037,2365,15363
6607,21,20850.98862685348,0.18581838240537318,1,2508,7652,2929,8073
6608,36,20708.712839436666,0.06181991956435885,1,575,18392,1619,19436
6609,44,51241.93628111839,0.06740643195130121,1,784,16041,1731,16988
6610,34,24765.28101458204,0.025113483365068252,1,25,6297,1397,7669
6611,69,28818.98601212824,0.29973914451524647,0,111,0,0,-111
6612,52,22743.721767169256,0.09661064124849379,1,682,7070,1648,8036
6613,26,25536.30008298016,0.06869607582063184,1,815,13965,1493,14643
6614,24,21481.18833913387,0.11812073085687648,1,471,8147,2220,9896
6615,53,22643.16321009365,0.10421268185466188,1,16,6523,1411,7918
6616,24,27090.22425314773,0.10386657159206025,1,1149,8804,2154,9809
6617,56,24504.19438230896,0.0017006178326398715,1,94,5715,1452,7073
6618,24,20336.716209156337,0.17679257961030456,1,1416,10648,1515,10747
6619,55,82659.13940454525,0.2445370736877837,1,2806,9825,2853,9872
6620,63,25260.323500188133,0.034845136502816114,1,595,8553,1366,9324
6621,64,21190.18405731311,0.08436428929107223,0,15,0,0,-15
6622,59,24710.1619460257,0.09741313674189232,0,70,0,0,-70
6623,20,20766.692428426373,0.2400853756309357,1,305,5696,1597,6988
6624,29,23498.281219535806,0.2109940816268661,1,756,5529,1345,6118
6625,71,31098.94672633178,0.04071573474030991,0,60,0,0,-60
6626,61,21070.654800468088,0.03118970117817159,0,60,0,0,-60
6627,32,20094.206658912808,0.03841472193598336,1,171,20469,1798,22096
6628,42,25341.31251242071,0.00918558635785002,1,294,9315,1765,10786
6629,45,49204.55666165116,0.03316556699894909,1,106,5665,1377,6936
6630,23,56359.57774103612,0.3143759545459117,1,412,8132,2019,9739
6631,20,34813.48086716885,0.09643276959153796,1,258,6664,1932,8338
6632,26,23380.215644736196,0.020274866855676567,0,36,0,0,-36
6633,60,21169.195953030896,0.0016868592930686936,1,775,17417,2065,18707
6634,29,20117.35992039534,0.08594821245047801,1,314,8004,2129,9819
6635,47,23508.908709993884,0.5276548708650303,0,50,0,0,-50
6636,43,23688.421000742535,0.028875129388842447,1,479,5638,1458,6617
6637,37,29234.938141573693,0.22729463325811078,0,21,0,0,-21
6638,33,27191.33795631724,0.06355969905875704,1,203,5569,1336,6702
6639,31,46420.64178313886,0.3949304810580091,0,40,0,0,-40
6640,75,32478.328733019738,0.1661312599206731,1,1803,5787,1591,5575
6641,45,21284.60807421158,0.05255020314968926,1,1672,9544,1427,9299
6642,27,22431.562192656555,0.010682062118558542,1,77,5818,1759,7500
6643,64,51422.6189990209,0.02016813560662865,1,116,5699,1500,7083
6644,21,20160.44266488311,0.2754088503925346,1,260,9078,1373,10191
6645,42,23952.507113608135,0.08126993932461572,1,258,14848,1815,16405
6646,37,30576.568880818588,0.09279266212781961,0,42,0,0,-42
6647,74,20696.2639685335,0.1527462263269641,1,589,9410,1688,10509
6648,27,21521.04748188968,0.0028382429918665316,1,133,6614,3493,9974
6649,35,21321.87803141336,0.18687470846803203,1,322,10721,3220,13619
6650,21,22763.921970630076,3.251443210685039e-05,0,18,0,0,-18
6651,20,25219.708984885627,0.40631518135163536,0,79,0,0,-79
6652,32,23311.18979680911,0.05340753209419532,0,5,0,0,-5
6653,19,23774.486672040388,0.028253068916052726,1,914,8440,1691,9217
6654,31,20812.008708247417,0.003171086339850316,0,19,0,0,-19
6655,47,40866.43308308578,0.08499222051600065,0,62,0,0,-62
6656,45,33260.05734694871,0.1464927413796318,0,27,0,0,-27
6657,72,22279.26055707571,0.09037632009694493,1,524,19158,7089,25723
6658,21,21890.097117249086,0.1875666519824404,1,1091,8530,1863,9302
6659,46,22476.45469051535,0.24026070409752906,1,129,6327,1444,7642
6660,62,21770.984468101044,0.12938829210874794,1,645,5255,1350,5960
6661,37,45335.99516019176,0.12204146224997263,1,1131,10561,1603,11033
6662,40,20409.366522705117,0.0709768705744963,1,1167,6358,1347,6538
6663,49,28386.668614322956,0.19375333660652846,1,1194,5653,1411,5870
6664,24,26387.33917456571,0.07512138957368117,1,1756,5696,1337,5277
6665,33,27354.042498191797,0.09702681477065293,1,163,6731,1405,7973
6666,32,20026.746368633245,0.054577869727237785,1,695,10991,1483,11779
6667,41,20574.06800554694,0.17115377263686615,1,444,6292,1462,7310
6668,42,25684.565902686365,0.34540981684574734,1,129,6673,2595,9139
6669,38,21450.73012957329,0.07801812379221074,1,610,6153,2114,7657
6670,23,21635.653693791955,0.07641004310498294,0,112,0,0,-112
6671,47,20458.289783728746,0.3306379397791583,1,79,12125,1558,13604
6672,22,31415.69925531219,0.2899010220331927,1,187,8270,1550,9633
6673,37,38976.38731849108,0.006112134661014758,1,846,7082,1398,7634
6674,43,21179.797974905618,0.22850466615632006,1,38,5819,1537,7318
6675,30,23134.336629588677,0.038751529556640074,1,630,23860,1364,24594
6676,75,20262.509108771475,0.1259055886675515,0,29,0,0,-29
6677,62,29032.65288848932,0.236516824007511,1,776,9790,3756,12770
6678,23,20018.97848426792,0.0429192012628258,1,538,5552,1335,6349
6679,62,21783.350468948247,0.016450891674941962,1,172,6371,2792,8991
6680,23,24149.95307913586,0.17823560771992156,0,4,0,0,-4
6681,24,22347.1490874307,0.1803481240135662,1,126,5451,3441,8766
6682,19,21617.15201381473,0.17589592130170484,1,2166,9436,1605,8875
6683,23,26459.65113391241,0.039994539058428084,0,13,0,0,-13
6684,36,22238.835956408144,0.1486695530178053,1,342,6862,2228,8748
6685,55,25629.04694596447,0.12702933338010378,1,444,8657,1985,10198
6686,18,24469.018109460267,0.002630049979993385,1,132,7243,1382,8493
6687,26,20013.340968765697,0.2136066645345991,0,57,0,0,-57
6688,35,21002.530717875557,0.018102277875524465,1,80,5325,2505,7750
6689,52,20164.683329328636,0.012686219861192064,1,896,13283,1424,13811
6690,20,21393.606011304313,0.040102803676794245,1,441,5816,2386,7761
6691,24,21779.005041155535,0.12392661168582209,0,9,0,0,-9
6692,32,29427.86824739219,0.004789963253970752,1,207,11458,1473,12724
6693,58,21196.954360330954,0.13602665947646067,1,385,7195,1513,8323
6694,19,29973.12374178903,0.18889910912795338,1,188,14641,2108,16561
6695,28,114769.2162394148,0.05333403979993835,1,99,6131,1474,7506
6696,25,23490.512857876416,0.15679879759054846,1,799,6026,1496,6723
6697,49,37872.14400476007,0.10440484683362933,0,20,0,0,-20
6698,74,25376.896734899197,0.07486688271304943,0,66,0,0,-66
6699,27,25301.280333263298,0.16053745436373107,1,773,6462,1344,7033
6700,21,23344.430764192126,0.2802001633840618,0,88,0,0,-88
6701,19,36289.109532238544,0.20623656420339498,0,117,0,0,-117
6702,20,39954.452090157094,0.29560583070728996,1,633,5483,2184,7034
6703,67,33132.037353123356,0.174309155329819,1,204,5743,1513,7052
6704,39,25086.047503855378,0.1336650882918714,1,80,11834,2237,13991
6705,60,31801.157495315525,0.019556127499447695,1,985,5644,1993,6652
6706,28,29486.491338935677,0.17138768986467934,1,229,19615,7383,26769
6707,66,30734.802663789655,0.4759454572271865,0,37,0,0,-37
6708,74,35723.49606535225,0.08502916960606403,1,253,13602,1405,14754
6709,23,21760.25021801493,0.14766639266641798,1,346,5962,1629,7245
6710,25,38529.96956072303,0.30152883002064723,1,400,5500,1557,6657
6711,36,25167.944465249973,0.14267326753252269,1,612,8478,1354,9220
6712,62,20326.485000353296,0.243990165716063,0,5,0,0,-5
6713,31,22429.7112937573,0.17551086784677747,1,162,5451,1742,7031
6714,36,21808.61435602284,0.24321615195011778,1,692,10524,1488,11320
6715,34,20967.461453966116,0.006530696383499033,1,78,7554,2025,9501
6716,58,21404.675251852274,0.11971548317721796,0,72,0,0,-72
6717,67,22279.085933384536,0.12315197275364007,0,48,0,0,-48
6718,20,20603.024642205524,0.038518340080273446,0,22,0,0,-22
6719,18,20102.593095045704,0.11633244315603261,1,1084,35929,1879,36724
6720,37,127872.51383565716,0.2009057505810995,1,165,8760,1543,10138
6721,21,20965.339547281445,0.1685775684937349,1,966,5879,1657,6570
6722,61,21892.185043715992,0.20340511953714577,0,78,0,0,-78
6723,35,26067.297486402476,0.13870630381844798,1,141,6789,2191,8839
6724,51,20981.652942914545,0.221420873327173,0,27,0,0,-27
6725,23,26578.419970536743,0.0759946731665298,1,672,8887,2055,10270
6726,30,24356.071238177672,0.34500561476022673,0,33,0,0,-33
6727,24,21314.098613763148,0.20521318683191594,0,33,0,0,-33
6728,30,24152.07214920257,0.03909223609988543,1,583,9029,2017,10463
6729,47,20229.912140985696,0.10414682431056257,0,14,0,0,-14
6730,28,37283.982681215806,0.0006821760978290751,1,28,5781,1643,7396
6731,31,27075.65330747863,0.10339089883614493,0,19,0,0,-19
6732,37,32586.54188953638,0.08945920848738009,0,208,0,0,-208
6733,22,20233.588098536187,0.5712728166496837,0,70,0,0,-70
6734,72,32333.72592634205,0.01638729216155892,1,539,12701,1337,13499
6735,69,21490.68636262399,0.023901669195287585,1,344,6422,1491,7569
6736,25,23963.30044580555,0.17403116936238278,1,646,7618,1584,8556
6737,31,21342.4111444742,0.039415351489258836,1,550,5292,1980,6722
6738,39,20692.578880933965,0.12968403493695393,1,704,9695,1443,10434
6739,30,27911.36882703523,0.09063914274768464,1,336,15464,3242,18370
6740,61,52184.91340855922,0.06990191741642049,1,70,5938,1690,7558
6741,26,27244.877442296252,0.007524325675194838,1,458,7343,1635,8520
6742,38,97479.75076125251,0.10963012636911909,1,703,6841,1998,8136
6743,19,20715.710642558523,0.15627905546348625,1,818,8255,3115,10552
6744,33,24311.13141325791,0.29494559642051354,1,27,7563,1356,8892
6745,50,21892.00725726818,0.10343020467413053,1,39,9818,1794,11573
6746,58,24374.96588341715,0.0471243427269874,1,93,6180,1580,7667
6747,44,32817.13757319047,0.03850338114852848,1,413,8025,1702,9314
6748,32,53521.636289189846,0.2452017691590862,0,41,0,0,-41
6749,41,24680.955688240927,0.0752126829174986,0,7,0,0,-7
6750,31,25341.96866758935,0.10967817117578617,0,33,0,0,-33
6751,19,25826.504721194906,0.009411077259155737,1,365,5528,1494,6657
6752,64,23267.168936122733,0.19785136348832072,1,570,6753,1962,8145
6753,49,25621.629971313385,0.19914670251344313,1,471,5627,1512,6668
6754,40,21384.118188246437,0.3018110886026566,1,484,5545,3381,8442
6755,20,35842.557733015645,0.25281207879537954,0,47,0,0,-47
6756,37,22474.48754103136,0.11396615493354569,1,1014,6849,2495,8330
6757,69,35774.14925081329,0.0027322353347590416,1,2374,6144,2070,5840
6758,20,40080.57728599261,0.34241538506000424,1,145,5351,1431,6637
6759,65,24269.161518197314,0.0460209967328794,1,327,6700,2242,8615
6760,21,24228.609458581224,0.1604520579424865,1,357,23997,2962,26602
6761,43,103986.09714743574,0.0379351452730485,1,331,8655,1345,9669
6762,20,23102.787523845862,0.052151873868561544,1,1010,7673,1661,8324
6763,49,20309.50161862451,0.28653640848418943,1,297,8703,1549,9955
6764,32,28863.982383572733,0.029383173465909067,1,1054,6682,1511,7139
6765,50,22899.682378377445,0.126097550173116,1,341,8270,1514,9443
6766,33,27070.553057819303,0.3006535621405779,0,126,0,0,-126
6767,44,21259.905829394866,0.27053751683211463,0,43,0,0,-43
6768,22,32359.726603166066,0.04634304787727518,1,169,65999,1377,67207
6769,43,28304.742181659996,0.02114301912813724,1,690,6212,2408,7930
6770,36,21526.367742078113,0.08216062223001296,1,1170,6197,2670,7697
6771,48,27554.101497466076,0.11690132917959285,1,185,6216,2464,8495
6772,38,25275.805663044128,0.041044978523239475,1,771,5387,1846,6462
6773,22,24895.464881604286,0.02523858713761193,1,422,19859,1969,21406
6774,46,20304.73033828624,0.05419625021497992,0,15,0,0,-15
6775,64,21690.18983786552,0.2028290886817934,1,453,7043,2501,9091
6776,19,22287.33631278492,0.16387481695058168,1,502,5688,1482,6668
6777,27,37568.93819019242,0.05896474052324777,0,19,0,0,-19
6778,34,22078.6666450297,0.08927043489373454,1,1105,7407,2769,9071
6779,62,24383.461443490654,0.012723511907651936,1,316,8230,1741,9655
6780,34,22595.166345786933,0.3006807897621869,1,278,6246,2151,8119
6781,40,24084.25332661606,0.08704030895287225,1,559,15715,2863,18019
6782,57,27892.5479841914,0.04120976265145539,1,203,21691,1538,23026
6783,32,31823.878659639286,0.12021637881347944,1,352,5892,1598,7138
6784,24,21847.119887258737,0.029889857612394943,1,350,26856,1537,28043
6785,45,20737.29979407976,0.024864453657391695,1,445,8476,1592,9623
6786,38,20937.75979880784,0.08040816142743816,1,240,19243,3145,22148
6787,20,31005.77204663219,0.09418697709275277,1,173,12440,1558,13825
6788,34,20840.03562639533,0.1479718935376422,1,308,5636,1653,6981
6789,62,22909.163153703215,0.12325663992515119,1,405,15839,1695,17129
6790,46,28659.98883444929,0.17571371676174588,1,687,71154,1789,72256
6791,59,22681.760835603818,0.2560761921576029,1,556,9009,1632,10085
6792,74,28955.275903103182,0.02734229114497973,1,1329,5486,1765,5922
6793,38,58814.60096057535,0.12329501444620736,1,784,5238,1708,6162
6794,31,36838.87538646355,0.08160385395546652,1,189,8390,1423,9624
6795,19,23489.58334861253,0.039822404150148996,1,2041,6324,2160,6443
6796,20,169231.32581148247,0.0521937594195331,1,434,7056,1425,8047
6797,43,22954.601577996375,0.07359506334066691,1,165,7278,3858,10971
6798,25,22248.298174835312,0.06842262237164294,1,794,6174,1609,6989
6799,37,35163.323493944015,0.16752822836481793,1,338,5373,1636,6671
6800,32,21021.030253876506,0.06565046831272818,1,323,6888,2558,9123
6801,47,34437.21784436605,0.05035148636559816,1,197,11409,1706,12918
6802,32,26144.28069310206,0.10615054637557533,1,633,5692,1479,6538
6803,49,24199.281859272498,0.06014349017751192,0,7,0,0,-7
6804,19,21405.371547083312,0.21317978800071086,0,3,0,0,-3
6805,20,24453.40793480129,0.13007228618629316,1,490,6167,1489,7166
6806,19,54773.0544558737,0.016091992189088113,1,410,7704,1386,8680
6807,28,24001.597036049792,0.15102599200978195,0,15,0,0,-15
6808,57,21549.214573511752,0.059254985419639014,1,1210,6178,2523,7491
6809,32,21943.148369221868,0.11399605436267415,0,73,0,0,-73
6810,35,28215.587922176273,0.20653587140708995,1,764,6762,1546,7544
6811,70,25076.783669618973,0.18985171835701073,0,7,0,0,-7
6812,29,20862.88260287938,0.05082574143219316,0,1,0,0,-1
6813,19,20386.56540219815,0.16778524273695128,1,94,5357,1844,7107
6814,28,20141.51545556002,0.15098742270066834,1,2828,7244,1658,6074
6815,25,27208.111386460736,0.12359052266779072,1,250,7974,2362,10086
6816,30,23780.30911111494,0.08378208349037015,0,210,0,0,-210
6817,40,20423.58376003541,0.10607404487681352,0,25,0,0,-25
6818,35,31118.553627192992,0.1137019080886522,1,220,10138,2393,12311
6819,28,107550.55967832981,0.03052708753032986,1,299,19527,1504,20732
6820,57,26047.9061297105,0.021466386565312048,1,124,19949,1557,21382
6821,21,41131.12970159707,0.2435947179506432,1,1087,5946,1395,6254
6822,39,22743.68145067343,0.015964408534617183,1,1287,6934,1517,7164
6823,30,41651.47171840225,0.009054327202425036,1,1214,7655,1955,8396
6824,25,20745.772797069905,0.21143997048581023,0,47,0,0,-47
6825,39,32564.76517638181,0.051900842106030534,0,8,0,0,-8
6826,22,20226.786692678335,0.3085200402805933,0,42,0,0,-42
6827,66,26034.289982819795,0.6623143273302204,0,30,0,0,-30
6828,36,20377.313091789143,0.1403008245117974,1,158,11320,2574,13736
6829,30,20512.477490891844,0.0071759905585742365,1,433,6309,1554,7430
6830,66,26133.256976494158,0.2309680309713065,1,413,5687,3497,8771
6831,59,48964.88440335643,0.059901320679689916,0,25,0,0,-25
6832,20,30430.316903852454,0.10208456178700996,1,922,6605,3339,9022
6833,30,22564.741455434043,0.0020379252326783092,1,852,8147,2192,9487
6834,73,24747.260260069546,0.1387491466364387,1,197,8665,5381,13849
6835,57,21934.196566070492,0.0009016140025825344,1,110,19960,1416,21266
6836,37,23295.787912157793,0.0673661897284818,1,257,5889,1408,7040
