ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
25409,0,0,165,0,-165
25410,0,0,19,0,-19
25411,0,0,174,0,-174
25412,1,1,429,1322,893
25413,1,1,710,1552,842
25414,0,0,36,0,-36
25415,1,1,365,1377,1012
25416,1,0,13,0,-13
25417,1,1,327,1476,1149
25418,0,0,72,0,-72
25419,0,0,148,0,-148
25420,1,1,1140,1566,426
25421,1,1,98,2014,1916
25422,1,0,155,0,-155
25423,1,0,4,0,-4
25424,1,1,87,2062,1975
25425,1,1,129,1651,1522
25426,1,0,41,0,-41
25427,1,1,411,1525,1114
25428,1,0,149,0,-149
25429,0,0,33,0,-33
25430,1,0,183,0,-183
25431,0,0,2,0,-2
25432,0,0,197,0,-197
25433,1,1,154,1948,1794
25434,0,0,1,0,-1
25435,1,0,71,0,-71
25436,0,0,47,0,-47
25437,1,0,172,0,-172
25438,1,1,514,2372,1858
25439,1,1,188,1367,1179
25440,0,0,13,0,-13
25441,0,0,293,0,-293
25442,0,0,17,0,-17
25443,1,1,1552,1260,-292
25444,1,0,8,0,-8
25445,1,1,348,2060,1712
25446,1,0,83,0,-83
25447,1,0,0,0,0
25448,0,0,196,0,-196
25449,1,0,150,0,-150
25450,1,1,566,1292,726
25451,1,1,1431,2830,1399
25452,0,0,84,0,-84
25453,1,0,47,0,-47
25454,0,0,69,0,-69
25455,0,0,0,0,0
25456,1,0,14,0,-14
25457,0,0,59,0,-59
25458,1,1,662,1223,561
25459,1,0,24,0,-24
25460,1,1,112,1355,1243
25461,1,0,97,0,-97
25462,1,0,2,0,-2
25463,1,0,23,0,-23
25464,1,1,310,1283,973
25465,1,0,38,0,-38
25466,1,0,0,0,0
25467,1,1,479,2370,1891
25468,1,1,1383,1277,-106
25469,0,0,19,0,-19
25470,1,0,9,0,-9
25471,0,0,210,0,-210
25472,1,0,18,0,-18
25473,1,0,43,0,-43
25474,1,0,13,0,-13
25475,1,0,4,0,-4
25476,1,1,1779,2024,245
25477,0,0,66,0,-66
25478,1,1,133,1219,1086
25479,0,0,23,0,-23
25480,1,1,275,1422,1147
25481,1,0,1,0,-1
25482,0,0,35,0,-35
25483,0,0,5,0,-5
25484,0,0,0,0,0
25485,0,0,131,0,-131
25486,0,0,15,0,-15
25487,1,0,28,0,-28
25488,1,0,15,0,-15
25489,1,1,339,1932,1593
25490,1,0,29,0,-29
25491,1,1,294,2426,2132
25492,1,1,82,1732,1650
25493,0,0,33,0,-33
25494,0,0,52,0,-52
25495,1,0,7,0,-7
25496,1,0,7,0,-7
25497,0,0,31,0,-31
25498,1,1,612,1874,1262
25499,0,0,11,0,-11
25500,1,0,36,0,-36
25501,1,0,59,0,-59
25502,0,0,36,0,-36
25503,0,0,63,0,-63
25504,0,0,33,0,-33
25505,0,0,102,0,-102
25506,0,0,18,0,-18
25507,1,0,8,0,-8
25508,1,1,421,1288,867
25509,0,0,10,0,-10
25510,0,0,30,0,-30
25511,1,0,20,0,-20
25512,0,0,0,0,0
25513,1,1,1849,1276,-573
25514,0,0,21,0,-21
25515,0,0,12,0,-12
25516,0,0,37,0,-37
25517,1,1,581,2078,1497
25518,1,1,1219,1613,394
25519,1,1,144,1300,1156
25520,1,1,123,1557,1434
25521,1,0,25,0,-25
25522,1,0,41,0,-41
25523,1,1,190,1213,1023
25524,1,0,12,0,-12
25525,1,0,29,0,-29
25526,0,0,14,0,-14
25527,1,0,4,0,-4
25528,1,1,430,1234,804
25529,1,1,423,1310,887
25530,1,1,156,1693,1537
25531,0,0,2,0,-2
25532,0,0,22,0,-22
25533,1,1,507,1764,1257
25534,1,0,17,0,-17
25535,0,0,9,0,-9
25536,1,0,9,0,-9
25537,0,0,14,0,-14
25538,1,1,837,1319,482
25539,1,1,634,2685,2051
25540,1,1,175,1222,1047
25541,1,1,54,1212,1158
25542,0,0,4,0,-4
25543,1,1,338,1247,909
25544,1,0,36,0,-36
25545,1,0,14,0,-14
25546,1,0,22,0,-22
25547,1,0,5,0,-5
25548,1,0,194,0,-194
25549,1,1,799,1221,422
25550,1,1,277,1251,974
25551,1,0,112,0,-112
25552,1,0,22,0,-22
25553,1,0,8,0,-8
25554,0,0,31,0,-31
25555,1,0,19,0,-19
25556,1,0,49,0,-49
25557,1,1,1228,1989,761
25558,1,1,178,1289,1111
25559,1,1,314,1203,889
25560,1,1,294,1214,920
25561,0,0,36,0,-36
25562,1,0,30,0,-30
25563,0,0,67,0,-67
25564,1,1,362,1407,1045
25565,1,1,254,1360,1106
25566,0,0,26,0,-26
25567,0,0,5,0,-5
25568,1,0,142,0,-142
25569,1,1,200,1506,1306
25570,1,1,1332,1375,43
25571,0,0,29,0,-29
25572,1,0,26,0,-26
25573,0,0,52,0,-52
25574,0,0,121,0,-121
25575,0,0,36,0,-36
25576,0,0,18,0,-18
25577,1,0,35,0,-35
25578,0,0,15,0,-15
25579,1,0,241,0,-241
25580,0,0,81,0,-81
25581,1,1,367,2127,1760
25582,0,0,22,0,-22
25583,1,0,20,0,-20
25584,1,0,40,0,-40
25585,1,1,196,1447,1251
25586,1,1,66,1482,1416
25587,1,0,106,0,-106
25588,1,0,97,0,-97
25589,1,1,645,1342,697
25590,1,1,1601,1427,-174
25591,1,1,1014,1292,278
25592,0,0,20,0,-20
25593,0,0,20,0,-20
25594,1,1,241,1322,1081
25595,0,0,157,0,-157
25596,1,0,20,0,-20
25597,1,0,10,0,-10
25598,1,1,408,1450,1042
25599,0,0,23,0,-23
25600,0,0,109,0,-109
25601,0,0,101,0,-101
25602,0,0,132,0,-132
25603,1,1,1078,1688,610
25604,1,0,28,0,-28
25605,1,1,328,1376,1048
25606,0,0,135,0,-135
25607,0,0,72,0,-72
25608,1,0,32,0,-32
25609,1,1,25,1488,1463
25610,0,0,8,0,-8
25611,1,0,57,0,-57
25612,0,0,75,0,-75
25613,1,0,1,0,-1
25614,0,0,28,0,-28
25615,0,0,23,0,-23
25616,1,1,443,1588,1145
25617,1,1,661,1201,540
25618,1,0,9,0,-9
25619,0,0,21,0,-21
25620,0,0,23,0,-23
25621,0,0,186,0,-186
25622,1,1,393,2170,1777
25623,1,1,381,1220,839
25624,0,0,153,0,-153
25625,1,1,752,1762,1010
25626,1,0,2,0,-2
25627,1,1,1216,1240,24
25628,1,1,348,1312,964
25629,1,0,24,0,-24
25630,1,1,501,1678,1177
25631,1,0,30,0,-30
25632,0,0,38,0,-38
25633,1,1,3498,1366,-2132
25634,1,0,19,0,-19
25635,1,0,46,0,-46
25636,0,0,163,0,-163
25637,0,0,10,0,-10
25638,0,0,116,0,-116
25639,1,1,162,1213,1051
25640,0,0,38,0,-38
25641,0,0,37,0,-37
25642,1,0,41,0,-41
25643,1,0,22,0,-22
25644,1,0,63,0,-63
25645,1,0,87,0,-87
25646,1,1,2817,1397,-1420
25647,0,0,62,0,-62
25648,1,0,43,0,-43
25649,0,0,48,0,-48
25650,1,0,34,0,-34
25651,1,1,1960,2538,578
25652,1,1,98,1298,1200
25653,1,0,27,0,-27
25654,0,0,26,0,-26
25655,1,1,309,1410,1101
25656,1,1,1684,1213,-471
25657,0,0,10,0,-10
25658,1,1,529,1202,673
25659,0,0,257,0,-257
25660,1,0,31,0,-31
25661,0,0,12,0,-12
25662,1,1,48,1206,1158
25663,0,0,52,0,-52
25664,1,1,76,1290,1214
25665,0,0,18,0,-18
25666,1,1,639,1349,710
25667,0,0,29,0,-29
25668,0,0,124,0,-124
25669,1,1,671,1268,597
25670,1,0,117,0,-117
25671,1,1,618,1712,1094
25672,1,0,33,0,-33
25673,0,0,23,0,-23
25674,0,0,6,0,-6
25675,1,0,21,0,-21
25676,1,1,90,1364,1274
25677,0,0,0,0,0
25678,1,1,1357,1391,34
25679,1,1,537,1256,719
25680,1,1,251,1541,1290
25681,0,0,27,0,-27
25682,0,0,105,0,-105
25683,1,1,461,1382,921
25684,1,1,172,1227,1055
25685,1,1,322,1712,1390
25686,1,0,9,0,-9
25687,1,0,197,0,-197
25688,0,0,4,0,-4
25689,1,0,4,0,-4
25690,1,1,484,1605,1121
25691,1,1,208,1632,1424
25692,1,0,2,0,-2
25693,0,0,32,0,-32
25694,1,1,159,1850,1691
25695,0,0,162,0,-162
25696,0,0,63,0,-63
25697,1,0,97,0,-97
25698,1,0,22,0,-22
25699,1,0,1,0,-1
25700,1,0,31,0,-31
25701,1,1,463,2277,1814
25702,0,0,70,0,-70
25703,1,1,1001,1774,773
25704,1,1,493,3249,2756
25705,0,0,11,0,-11
25706,0,0,24,0,-24
25707,1,1,2590,1272,-1318
25708,1,0,8,0,-8
25709,0,0,6,0,-6
25710,1,1,450,1245,795
25711,1,1,63,1275,1212
25712,1,0,76,0,-76
25713,1,1,801,1252,451
25714,1,0,30,0,-30
25715,1,1,1914,1203,-711
25716,1,1,567,1333,766
25717,0,0,200,0,-200
25718,0,0,27,0,-27
25719,1,0,27,0,-27
25720,1,1,637,1301,664
25721,1,1,194,1777,1583
25722,0,0,19,0,-19
25723,1,0,75,0,-75
25724,1,1,843,1272,429
25725,0,0,49,0,-49
25726,1,1,206,1631,1425
25727,0,0,66,0,-66
25728,0,0,107,0,-107
25729,1,0,26,0,-26
25730,1,0,72,0,-72
25731,0,0,49,0,-49
25732,1,1,424,1390,966
25733,1,1,653,1219,566
25734,1,0,18,0,-18
25735,1,1,608,2089,1481
25736,1,1,449,1209,760
25737,0,0,38,0,-38
25738,1,1,417,1293,876
25739,0,0,29,0,-29
25740,1,1,550,2017,1467
25741,1,0,52,0,-52
25742,1,1,272,1470,1198
25743,1,0,11,0,-11
25744,1,1,666,1285,619
25745,1,0,28,0,-28
25746,1,1,345,1706,1361
25747,1,1,349,1732,1383
25748,0,0,30,0,-30
25749,1,0,57,0,-57
25750,1,1,701,2042,1341
25751,1,0,1,0,-1
25752,1,0,99,0,-99
25753,1,0,0,0,0
25754,1,0,32,0,-32
25755,0,0,89,0,-89
25756,0,0,26,0,-26
25757,1,1,537,1685,1148
25758,0,0,29,0,-29
25759,1,1,203,1607,1404
25760,0,0,34,0,-34
25761,0,0,7,0,-7
25762,1,0,76,0,-76
25763,1,1,183,1584,1401
25764,0,0,113,0,-113
25765,1,0,30,0,-30
25766,1,0,90,0,-90
25767,1,0,154,0,-154
25768,1,1,383,1373,990
25769,0,0,107,0,-107
25770,0,0,80,0,-80
25771,0,0,202,0,-202
25772,1,1,250,1506,1256
25773,1,1,853,1261,408
25774,1,1,466,1348,882
25775,1,1,257,1694,1437
25776,1,1,701,1240,539
25777,1,0,14,0,-14
25778,0,0,6,0,-6
25779,0,0,17,0,-17
25780,1,1,196,1654,1458
25781,1,1,91,5534,5443
25782,0,0,34,0,-34
25783,1,1,286,1395,1109
25784,0,0,0,0,0
25785,1,0,45,0,-45
25786,1,1,719,2271,1552
25787,0,0,23,0,-23
25788,1,0,28,0,-28
25789,0,0,19,0,-19
25790,1,1,146,1289,1143
25791,0,0,36,0,-36
25792,0,0,26,0,-26
25793,1,1,151,1641,1490
25794,0,0,0,0,0
25795,0,0,93,0,-93
25796,0,0,11,0,-11
25797,0,0,29,0,-29
25798,0,0,0,0,0
25799,1,1,261,1214,953
25800,0,0,110,0,-110
25801,0,0,10,0,-10
25802,1,0,61,0,-61
25803,0,0,69,0,-69
25804,0,0,28,0,-28
25805,1,0,35,0,-35
25806,1,0,22,0,-22
25807,0,0,44,0,-44
25808,1,0,1,0,-1
25809,1,1,242,1403,1161
25810,1,1,615,1545,930
25811,1,1,1210,1229,19
25812,0,0,0,0,0
25813,1,0,36,0,-36
25814,0,0,0,0,0
25815,0,0,215,0,-215
25816,0,0,66,0,-66
25817,0,0,11,0,-11
25818,0,0,1,0,-1
25819,1,0,20,0,-20
25820,1,1,757,1749,992
25821,1,0,105,0,-105
25822,0,0,19,0,-19
25823,1,1,165,1587,1422
25824,1,0,42,0,-42
25825,0,0,43,0,-43
25826,1,1,508,1228,720
25827,1,0,5,0,-5
25828,0,0,15,0,-15
25829,0,0,18,0,-18
25830,0,0,64,0,-64
25831,1,1,301,1678,1377
25832,0,0,18,0,-18
25833,0,0,68,0,-68
25834,1,1,335,1309,974
25835,0,0,15,0,-15
25836,1,0,77,0,-77
25837,0,0,37,0,-37
25838,0,0,23,0,-23
25839,1,1,588,1884,1296
25840,1,0,2,0,-2
25841,0,0,95,0,-95
25842,0,0,16,0,-16
25843,0,0,274,0,-274
25844,1,0,41,0,-41
25845,0,0,94,0,-94
25846,0,0,28,0,-28
25847,1,1,83,1840,1757
25848,0,0,22,0,-22
25849,0,0,89,0,-89
25850,1,0,7,0,-7
25851,0,0,33,0,-33
25852,0,0,30,0,-30
25853,1,1,1294,1334,40
25854,1,0,20,0,-20
25855,0,0,51,0,-51
25856,1,0,80,0,-80
25857,1,1,638,1471,833
25858,1,1,189,1224,1035
25859,0,0,28,0,-28
25860,1,0,24,0,-24
25861,1,1,493,1837,1344
25862,1,1,394,1372,978
25863,0,0,129,0,-129
25864,1,0,66,0,-66
25865,1,0,37,0,-37
25866,1,1,261,1877,1616
25867,1,0,101,0,-101
25868,0,0,30,0,-30
25869,0,0,29,0,-29
25870,0,0,22,0,-22
25871,1,1,268,1280,1012
25872,1,0,28,0,-28
25873,0,0,119,0,-119
25874,1,1,419,1570,1151
25875,1,0,12,0,-12
25876,0,0,95,0,-95
25877,1,1,79,1246,1167
25878,0,0,16,0,-16
25879,0,0,85,0,-85
25880,0,0,17,0,-17
25881,0,0,18,0,-18
25882,1,1,142,1563,1421
25883,1,1,44,1202,1158
25884,1,0,24,0,-24
25885,0,0,42,0,-42
25886,1,1,334,1331,997
25887,1,1,69,1636,1567
25888,1,0,88,0,-88
25889,1,0,77,0,-77
25890,1,0,9,0,-9
25891,1,0,23,0,-23
25892,1,1,425,2154,1729
25893,1,1,802,1407,605
25894,1,1,79,4261,4182
25895,1,0,32,0,-32
25896,1,1,740,1447,707
25897,1,0,134,0,-134
25898,1,0,43,0,-43
25899,1,1,350,3901,3551
25900,0,0,3,0,-3
25901,0,0,171,0,-171
25902,1,0,34,0,-34
25903,1,1,211,1275,1064
25904,1,1,511,1920,1409
25905,1,0,0,0,0
25906,1,0,43,0,-43
25907,1,0,97,0,-97
25908,1,0,49,0,-49
25909,0,0,4,0,-4
25910,0,0,26,0,-26
25911,1,1,424,1373,949
25912,0,0,79,0,-79
25913,0,0,45,0,-45
25914,1,1,519,2549,2030
25915,0,0,99,0,-99
25916,0,0,39,0,-39
25917,1,0,0,0,0
25918,0,0,242,0,-242
25919,0,0,27,0,-27
25920,1,0,103,0,-103
25921,1,1,439,1231,792
25922,0,0,29,0,-29
25923,1,1,725,1697,972
25924,1,0,12,0,-12
25925,1,1,2531,2533,2
25926,1,0,13,0,-13
25927,0,0,89,0,-89
25928,1,0,30,0,-30
25929,1,0,5,0,-5
25930,0,0,20,0,-20
25931,1,0,12,0,-12
25932,0,0,7,0,-7
25933,0,0,29,0,-29
25934,1,0,39,0,-39
25935,0,0,68,0,-68
25936,0,0,49,0,-49
25937,0,0,6,0,-6
25938,0,0,21,0,-21
25939,1,1,235,1273,1038
25940,1,1,35,1209,1174
25941,1,1,2814,1311,-1503
25942,1,1,68,1343,1275
25943,0,0,1,0,-1
25944,1,1,336,1671,1335
25945,0,0,58,0,-58
25946,0,0,41,0,-41
25947,1,1,120,1252,1132
25948,1,0,67,0,-67
25949,1,1,514,1655,1141
25950,1,0,1,0,-1
25951,1,0,11,0,-11
25952,1,0,14,0,-14
25953,0,0,81,0,-81
25954,1,0,35,0,-35
25955,1,1,866,1221,355
25956,0,0,24,0,-24
25957,0,0,223,0,-223
25958,0,0,107,0,-107
25959,0,0,4,0,-4
25960,0,0,25,0,-25
25961,0,0,14,0,-14
25962,1,1,302,1411,1109
25963,0,0,35,0,-35
25964,1,0,1,0,-1
25965,1,0,155,0,-155
25966,0,0,43,0,-43
25967,1,0,6,0,-6
25968,0,0,41,0,-41
25969,0,0,132,0,-132
25970,1,0,25,0,-25
25971,1,0,32,0,-32
25972,1,0,16,0,-16
25973,1,1,38,1889,1851
25974,1,1,713,1278,565
25975,1,0,12,0,-12
25976,1,1,523,1563,1040
25977,1,0,97,0,-97
25978,0,0,0,0,0
25979,1,0,1,0,-1
25980,1,0,110,0,-110
25981,1,0,134,0,-134
25982,0,0,47,0,-47
25983,1,0,18,0,-18
25984,1,0,15,0,-15
25985,1,1,84,3237,3153
25986,1,0,67,0,-67
25987,1,1,388,1428,1040
25988,1,1,682,3036,2354
25989,1,1,543,1454,911
25990,1,1,233,1448,1215
25991,1,1,97,1226,1129
25992,1,1,1714,1339,-375
25993,0,0,9,0,-9
25994,0,0,36,0,-36
25995,1,0,78,0,-78
25996,1,0,37,0,-37
25997,1,1,176,1200,1024
25998,1,0,55,0,-55
25999,1,0,16,0,-16
26000,0,0,35,0,-35
26001,1,1,1326,1820,494
26002,1,0,43,0,-43
26003,1,0,83,0,-83
26004,1,0,0,0,0
26005,1,0,1,0,-1
26006,1,1,982,1578,596
26007,0,0,39,0,-39
26008,1,0,32,0,-32
26009,1,1,458,1722,1264
26010,1,0,47,0,-47
26011,1,0,146,0,-146
26012,1,1,1749,1298,-451
26013,0,0,25,0,-25
26014,0,0,230,0,-230
26015,1,0,121,0,-121
26016,1,1,793,1223,430
26017,1,0,21,0,-21
26018,0,0,48,0,-48
26019,1,0,9,0,-9
26020,0,0,62,0,-62
26021,1,0,4,0,-4
26022,0,0,114,0,-114
26023,0,0,112,0,-112
26024,1,1,549,1204,655
26025,0,0,60,0,-60
26026,0,0,69,0,-69
26027,0,0,58,0,-58
26028,1,1,239,1854,1615
26029,1,0,46,0,-46
26030,1,0,64,0,-64
26031,1,1,434,1739,1305
26032,1,1,809,1393,584
26033,1,1,165,2360,2195
26034,1,0,4,0,-4
26035,0,0,119,0,-119
26036,1,1,600,1943,1343
26037,0,0,55,0,-55
26038,1,0,24,0,-24
26039,1,0,52,0,-52
26040,0,0,34,0,-34
26041,1,0,6,0,-6
26042,1,0,20,0,-20
26043,0,0,45,0,-45
26044,1,0,103,0,-103
26045,1,1,193,3184,2991
26046,1,1,910,1523,613
26047,0,0,11,0,-11
26048,0,0,5,0,-5
26049,1,1,196,1437,1241
26050,1,1,140,1326,1186
26051,1,0,125,0,-125
26052,1,1,466,1559,1093
26053,1,0,8,0,-8
26054,0,0,33,0,-33
26055,1,0,83,0,-83
26056,1,1,180,1583,1403
26057,1,1,304,1703,1399
26058,1,0,30,0,-30
26059,1,1,314,1417,1103
26060,1,0,41,0,-41
26061,1,0,105,0,-105
26062,0,0,29,0,-29
26063,1,1,273,1419,1146
26064,1,1,84,1748,1664
26065,1,0,0,0,0
26066,0,0,15,0,-15
26067,0,0,13,0,-13
26068,1,0,20,0,-20
26069,0,0,18,0,-18
26070,1,1,49,1362,1313
26071,0,0,97,0,-97
26072,1,0,28,0,-28
26073,0,0,105,0,-105
26074,1,1,113,1259,1146
26075,1,0,44,0,-44
26076,1,1,278,2103,1825
26077,1,1,856,1686,830
26078,1,1,443,1237,794
26079,1,0,1,0,-1
26080,1,0,16,0,-16
26081,0,0,33,0,-33
26082,1,1,312,1248,936
26083,1,0,27,0,-27
26084,1,1,685,1229,544
26085,1,1,507,1553,1046
26086,0,0,65,0,-65
26087,0,0,7,0,-7
26088,0,0,31,0,-31
26089,0,0,19,0,-19
26090,0,0,60,0,-60
26091,1,0,104,0,-104
26092,0,0,109,0,-109
26093,1,0,43,0,-43
26094,0,0,106,0,-106
26095,1,0,37,0,-37
26096,1,1,187,1221,1034
26097,1,0,0,0,0
26098,0,0,96,0,-96
26099,1,0,0,0,0
26100,0,0,30,0,-30
26101,1,1,228,1252,1024
26102,0,0,161,0,-161
26103,1,0,106,0,-106
26104,1,1,364,1437,1073
26105,1,0,20,0,-20
26106,1,0,70,0,-70
26107,0,0,42,0,-42
26108,1,0,87,0,-87
26109,0,0,3,0,-3
26110,0,0,58,0,-58
26111,1,0,4,0,-4
26112,1,0,93,0,-93
26113,1,0,3,0,-3
26114,1,1,75,1446,1371
26115,1,0,25,0,-25
26116,1,0,52,0,-52
26117,0,0,19,0,-19
26118,1,1,1587,1416,-171
26119,0,0,46,0,-46
26120,1,1,1488,1243,-245
26121,1,1,419,1334,915
26122,0,0,43,0,-43
26123,0,0,52,0,-52
26124,1,1,1367,1283,-84
26125,0,0,7,0,-7
26126,0,0,104,0,-104
26127,0,0,12,0,-12
26128,0,0,47,0,-47
26129,1,1,462,1313,851
26130,0,0,45,0,-45
26131,1,0,49,0,-49
26132,1,0,127,0,-127
26133,1,0,9,0,-9
26134,0,0,25,0,-25
26135,0,0,4,0,-4
26136,1,1,564,1238,674
26137,1,0,68,0,-68
26138,0,0,72,0,-72
26139,1,0,26,0,-26
26140,1,0,157,0,-157
26141,0,0,14,0,-14
26142,0,0,27,0,-27
26143,0,0,53,0,-53
26144,1,0,2,0,-2
26145,1,0,32,0,-32
26146,0,0,44,0,-44
26147,1,0,4,0,-4
26148,0,0,55,0,-55
26149,1,1,337,1342,1005
26150,0,0,45,0,-45
26151,1,0,34,0,-34
26152,0,0,47,0,-47
26153,0,0,8,0,-8
26154,1,0,117,0,-117
26155,0,0,8,0,-8
26156,0,0,30,0,-30
26157,0,0,14,0,-14
26158,1,1,292,2101,1809
26159,1,0,134,0,-134
26160,0,0,56,0,-56
26161,0,0,3,0,-3
26162,0,0,43,0,-43
26163,1,1,33,1989,1956
26164,1,1,318,1729,1411
26165,0,0,23,0,-23
26166,1,0,42,0,-42
26167,1,0,44,0,-44
26168,0,0,9,0,-9
26169,1,1,805,1219,414
26170,1,1,808,1470,662
26171,0,0,43,0,-43
26172,0,0,15,0,-15
26173,1,0,25,0,-25
26174,1,0,102,0,-102
26175,1,1,477,1240,763
26176,1,1,557,1223,666
26177,1,0,24,0,-24
26178,0,0,83,0,-83
26179,1,0,32,0,-32
26180,0,0,41,0,-41
26181,1,0,28,0,-28
26182,0,0,99,0,-99
26183,1,0,106,0,-106
26184,1,1,416,1473,1057
26185,1,0,12,0,-12
26186,1,0,14,0,-14
26187,1,1,591,1693,1102
26188,0,0,37,0,-37
26189,1,0,18,0,-18
26190,0,0,30,0,-30
26191,1,1,293,1298,1005
26192,0,0,21,0,-21
26193,0,0,111,0,-111
26194,0,0,10,0,-10
26195,0,0,34,0,-34
26196,0,0,32,0,-32
26197,0,0,85,0,-85
26198,1,0,36,0,-36
26199,1,1,1131,3240,2109
26200,1,0,76,0,-76
26201,0,0,100,0,-100
26202,1,0,152,0,-152
26203,1,0,23,0,-23
26204,1,1,421,1676,1255
26205,1,0,23,0,-23
26206,1,0,12,0,-12
26207,1,0,81,0,-81
26208,1,0,44,0,-44
26209,0,0,69,0,-69
26210,1,1,186,1364,1178
26211,1,0,5,0,-5
26212,1,0,102,0,-102
26213,0,0,57,0,-57
26214,1,0,0,0,0
26215,1,1,431,1202,771
26216,0,0,35,0,-35
26217,1,1,344,1509,1165
26218,0,0,71,0,-71
26219,1,1,922,1990,1068
26220,1,0,123,0,-123
26221,1,1,1293,1380,87
26222,1,1,31,2903,2872
26223,1,0,48,0,-48
26224,0,0,23,0,-23
26225,1,0,145,0,-145
26226,1,0,36,0,-36
26227,1,0,7,0,-7
26228,1,1,77,1513,1436
26229,1,0,30,0,-30
26230,1,0,92,0,-92
26231,0,0,52,0,-52
26232,0,0,35,0,-35
26233,1,1,632,2490,1858
26234,1,0,339,0,-339
26235,0,0,19,0,-19
26236,0,0,55,0,-55
26237,0,0,60,0,-60
26238,1,1,1155,1556,401
26239,0,0,6,0,-6
26240,0,0,16,0,-16
26241,1,1,292,1203,911
26242,0,0,35,0,-35
26243,0,0,13,0,-13
26244,1,1,1835,1689,-146
26245,1,1,309,1586,1277
26246,0,0,8,0,-8
26247,1,1,297,1244,947
26248,1,0,118,0,-118
26249,1,0,28,0,-28
26250,1,0,24,0,-24
26251,0,0,0,0,0
26252,1,0,16,0,-16
26253,1,1,741,1220,479
26254,1,0,68,0,-68
26255,1,1,382,1234,852
26256,1,0,52,0,-52
26257,1,1,714,1241,527
26258,1,0,13,0,-13
26259,0,0,49,0,-49
26260,1,0,16,0,-16
26261,0,0,29,0,-29
26262,1,1,132,2524,2392
26263,0,0,3,0,-3
26264,1,0,31,0,-31
26265,1,1,53,1277,1224
26266,1,1,185,1340,1155
26267,1,0,74,0,-74
26268,0,0,15,0,-15
26269,0,0,96,0,-96
26270,0,0,18,0,-18
26271,0,0,28,0,-28
26272,1,0,95,0,-95
26273,0,0,31,0,-31
26274,1,0,17,0,-17
26275,0,0,129,0,-129
26276,0,0,34,0,-34
26277,1,1,576,1381,805
26278,0,0,13,0,-13
26279,0,0,72,0,-72
26280,1,0,3,0,-3
26281,0,0,134,0,-134
26282,0,0,29,0,-29
26283,0,0,2,0,-2
26284,0,0,19,0,-19
26285,1,0,1,0,-1
26286,0,0,31,0,-31
26287,1,1,257,1969,1712
26288,1,0,85,0,-85
26289,0,0,46,0,-46
26290,0,0,45,0,-45
26291,1,0,39,0,-39
26292,1,1,1052,1928,876
26293,1,0,4,0,-4
26294,1,1,413,1456,1043
26295,0,0,19,0,-19
26296,1,0,3,0,-3
26297,0,0,1,0,-1
26298,0,0,20,0,-20
26299,0,0,38,0,-38
26300,1,0,54,0,-54
26301,0,0,1,0,-1
26302,1,0,50,0,-50
26303,0,0,3,0,-3
26304,1,1,172,1217,1045
26305,0,0,52,0,-52
26306,1,1,207,1568,1361
26307,0,0,171,0,-171
26308,1,1,665,1274,609
26309,1,1,48,1344,1296
26310,1,0,108,0,-108
26311,0,0,21,0,-21
26312,0,0,2,0,-2
26313,1,1,220,1401,1181
26314,0,0,15,0,-15
26315,0,0,7,0,-7
26316,0,0,123,0,-123
26317,0,0,77,0,-77
26318,1,0,0,0,0
26319,1,0,3,0,-3
26320,0,0,42,0,-42
26321,0,0,55,0,-55
26322,1,1,478,1479,1001
26323,0,0,25,0,-25
26324,0,0,4,0,-4
26325,1,0,31,0,-31
26326,0,0,7,0,-7
26327,1,0,58,0,-58
26328,1,1,576,1264,688
26329,1,1,237,1772,1535
26330,1,1,367,1250,883
26331,0,0,101,0,-101
26332,1,1,1241,1299,58
26333,1,1,267,1385,1118
26334,1,0,9,0,-9
26335,0,0,24,0,-24
26336,0,0,0,0,0
26337,1,0,15,0,-15
26338,1,0,0,0,0
26339,0,0,72,0,-72
26340,1,1,147,1208,1061
26341,1,1,223,7910,7687
26342,1,1,167,2005,1838
26343,1,0,23,0,-23
26344,1,1,269,1586,1317
26345,0,0,31,0,-31
26346,1,0,16,0,-16
26347,0,0,104,0,-104
26348,0,0,45,0,-45
26349,1,0,1,0,-1
26350,0,0,67,0,-67
26351,0,0,28,0,-28
26352,0,0,0,0,0
26353,1,1,59,1233,1174
26354,1,0,10,0,-10
26355,0,0,84,0,-84
26356,1,1,599,1491,892
26357,1,0,6,0,-6
26358,0,0,2,0,-2
26359,0,0,35,0,-35
26360,0,0,98,0,-98
26361,1,0,42,0,-42
26362,0,0,17,0,-17
26363,1,0,32,0,-32
26364,1,0,23,0,-23
26365,1,0,35,0,-35
26366,0,0,3,0,-3
26367,1,1,166,1421,1255
26368,0,0,69,0,-69
26369,0,0,59,0,-59
26370,1,0,169,0,-169
26371,1,0,21,0,-21
26372,1,1,520,1268,748
26373,1,1,761,1291,530
26374,1,0,32,0,-32
26375,0,0,163,0,-163
26376,1,1,894,1268,374
26377,0,0,61,0,-61
26378,1,0,34,0,-34
26379,1,1,1845,1725,-120
26380,0,0,26,0,-26
26381,1,0,70,0,-70
26382,0,0,71,0,-71
26383,1,0,7,0,-7
26384,1,1,1087,1380,293
26385,0,0,61,0,-61
26386,1,0,73,0,-73
26387,1,1,477,6249,5772
26388,1,0,13,0,-13
26389,0,0,5,0,-5
26390,1,1,594,1375,781
26391,1,0,137,0,-137
